,_id,Entity,Name,Type,Country,Federal Register citation,Effective Date,Year,License requirement,License review policy,Address,Alias,Subordinate
1452,aafb710c58c170d0c729bfab6883dc86b7b54e3c17a8087803f127e9,"Zhao Gang, No. 92 Weijin Road, Tianjin, China 300072; and 3rd Floor, Room 316, A2 Building, Tianjin University Science Park, No. 80, 4th Avenue, Tianjin Economic Development Area (TEDA), Tianjin, China.",Zhao Gang,Human,"CHINA, PEOPLE'S REPUBLIC OF",85 FR 83420,22/12/2020,2020,All items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"No. 92 Weijin Road, Tianjin, China 300072; and 3rd Floor, Room 316, A2 Building, Tianjin University Science Park, No. 80, 4th Avenue, Tianjin Economic Development Area (TEDA), Tianjin, China.",NaN,NaN
1453,fb6d5e205d585b5a940280ececb01d89af5bcff1d5f4d0f90e192765,"Zhejiang Foso Electronics Technology Co. Ltd., No. 8 Haining Avenue, Caohejing Technology Park, Block 13, Haining, Jiaxing, Zhejiang, 314400, China.",Zhejiang Foso Electronics Technology Co. Ltd.,Firm,"CHINA, PEOPLE'S REPUBLIC OF",88 FR 70353,11/10/2023,2023,For all items subject to the EAR. (See section 744.11 of the EAR),Policy of denial,"No. 8 Haining Avenue, Caohejing Technology Park, Block 13, Haining, Jiaxing, Zhejiang, 314400, China.",NaN,NaN
1454,,"Zhongke Xinliang (Beijing) Technology Co. Ltd., , a.k.a., the following two aliases:
-Xinlian Technology Co. Ltd.; and
-Sinoinfoun.

 Room 131, 1st Floor, Building 3, No. 6, Fufeng Road, Science City, Fengtai District, Beijing, China; and 1103-2, Building 1, Beihang Science and Technology Park, No. 588 Feitian Road, National Civil Aerospace Industry Base, Shaanxi Province, Xi'an City, China.",Zhongke Xinliang (Beijing) Technology Co. Ltd.,Firm,"CHINA, PEOPLE'S REPUBLIC OF",87 FR 77508,19/12/2022,2022,For all items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"Room 131, 1st Floor, Building 3, No. 6, Fufeng Road, Science City, Fengtai District, Beijing, China; and 1103-2, Building 1, Beihang Science and Technology Park, No. 588 Feitian Road, National Civil Aerospace Industry Base, Shaanxi Province, Xi'an City, China.","['Xinlian Technology Co. Ltd.', 'Sinoinfoun.']",NaN
1455,,"Zhongtian Technology Submarine Cable Co. Ltd., , a.k.a., the following one alias:
-ZTT Cable.

 No. 1, Xinkai South Road, Nantong Economic and Technological Development Zone, China.",Zhongtian Technology Submarine Cable Co. Ltd.,Firm,"CHINA, PEOPLE'S REPUBLIC OF",86 FR 71559,17/12/2021,2021,All items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"No. 1, Xinkai South Road, Nantong Economic and Technological Development Zone, China.",['ZTT Cable.'],NaN
1456,ad3821eb64ecda2562102600a8063caae43e098baaa91d59953e3f05,"Zhou Zhenyong, , a.k.a., the following two aliases:
-Benny Zhou; and
-Zhenyong Zhou.

 Room 1007, Block C2, Galaxy Century Bldg., CaiTian Rd., FuTian District, Shenzhen, China; and Room 1702, Tower B, Honesty Building, Humen, Dongguan, Guangdong, China; and G/F, No. 89, Fuyan Street, Kwun Tong, Hong Kong; and Flat 12, 9F Po Hong Kong 2 Wang Tung Street, Kowloon Bay, Hong Kong; and Flat/RM B 8/F, Chong Ming Bldg., 72 Cheung Sha Wan Road, KL, Hong Kong; and Flat/RM 2309, 23/F, Ho King COMM Center, 2-16 Fa Yuen Street, Mongkok KLN, Hong Kong.",Zhou Zhenyong,Human,"CHINA, PEOPLE'S REPUBLIC OF",76 FR 67062,31/10/2011,2011,For all items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"Room 1007, Block C2, Galaxy Century Bldg., CaiTian Rd., FuTian District, Shenzhen, China; and Room 1702, Tower B, Honesty Building, Humen, Dongguan, Guangdong, China; and G/F, No. 89, Fuyan Street, Kwun Tong, Hong Kong; and Flat 12, 9F Po Hong Kong 2 Wang Tung Street, Kowloon Bay, Hong Kong; and Flat/RM B 8/F, Chong Ming Bldg., 72 Cheung Sha Wan Road, KL, Hong Kong; and Flat/RM 2309, 23/F, Ho King COMM Center, 2-16 Fa Yuen Street, Mongkok KLN, Hong Kong.","['Benny Zhou', 'Zhenyong Zhou.']",NaN
1457,ad3821eb64ecda2562102600a8063caae43e098baaa91d59953e3f05,"Zhou Zhenyong, , a.k.a., the following two aliases:
-Benny Zhou; and
-Zhenyong Zhou.

 Room 1007, Block C2, Galaxy Century Bldg., CaiTian Rd., FuTian District, Shenzhen, China; and Room 1702, Tower B, Honesty Building, Humen, Dongguan, Guangdong, China; and G/F, No. 89, Fuyan Street, Kwun Tong, Hong Kong; and Flat 12, 9F Po Hong Kong 2 Wang Tung Street, Kowloon Bay, Hong Kong; and Flat/RM B 8/F, Chong Ming Bldg., 72 Cheung Sha Wan Road, KL, Hong Kong; and Flat/RM 2309, 23/F, Ho King COMM Center, 2-16 Fa Yuen Street, Mongkok KLN, Hong Kong.",Zhou Zhenyong,Human,"CHINA, PEOPLE'S REPUBLIC OF",85 FR 83769,23/12/2020,2020,For all items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"Room 1007, Block C2, Galaxy Century Bldg., CaiTian Rd., FuTian District, Shenzhen, China; and Room 1702, Tower B, Honesty Building, Humen, Dongguan, Guangdong, China; and G/F, No. 89, Fuyan Street, Kwun Tong, Hong Kong; and Flat 12, 9F Po Hong Kong 2 Wang Tung Street, Kowloon Bay, Hong Kong; and Flat/RM B 8/F, Chong Ming Bldg., 72 Cheung Sha Wan Road, KL, Hong Kong; and Flat/RM 2309, 23/F, Ho King COMM Center, 2-16 Fa Yuen Street, Mongkok KLN, Hong Kong.","['Benny Zhou', 'Zhenyong Zhou.']",NaN
1458,18a66c0e9442dc0e71dc6dd9f503001848ca3ca295750678e398d715,"Zhu Jiejin, , a.k.a., the following one alias:
-Anna Zhu.

 Rm 408 Bldg. 3 No 911-11 Hulan Rd., Boashan District, Shanghai, China.",Zhu Jiejin,Human,"CHINA, PEOPLE'S REPUBLIC OF",85 FR 34497,5/6/2020,2020,For all items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"Rm 408 Bldg. 3 No 911-11 Hulan Rd., Boashan District, Shanghai, China.",['Anna Zhu.'],NaN
1459,a40931c4f29b0e2b8f2f47b6d4b331e30336dd1d8d653956356d656f,"Zhu Kuibao,

 No. 51 Yongding Rd., Haidian District, Beijing, China; and No. 37 Xueyuan Road, Haidian District, Beijing, China.",Zhu Kuibao,Human,"CHINA, PEOPLE'S REPUBLIC OF",79 FR 24565,1/5/2014,2014,For all items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"No. 51 Yongding Rd., Haidian District, Beijing, China; and No. 37 Xueyuan Road, Haidian District, Beijing, China.",NaN,NaN
1460,,"Zhuhai Biren Integrated Circuit Co. Ltd., Building 18, Room 419, No. 1889 Huandao East Road, Hengqin New District, Zhuhai, China.",Zhuhai Biren Integrated Circuit Co. Ltd.,Firm,"CHINA, PEOPLE'S REPUBLIC OF",88 FR 71992,19/10/2023,2023,"For all items subject to the EAR. (See sectionsection 734.9(e)(2) and 744.11 of the EAR)
4",Presumption of denial,"Building 18, Room 419, No. 1889 Huandao East Road, Hengqin New District, Zhuhai, China.",NaN,NaN
1461,c3b205020fcfbb589b882b5f4e3eeb7126be7b5d9c5c6764f419311b,"Zhuhai Orbita Control Systems, , a.k.a., the following three aliases:
-Zhuhai Orbita Control Engineering;
-Zhuhai Orbita Aerospace Science and Technology; and
-Orbita.

 Orbita Tech Park, No.1, Baisha Road, Tangjia Dongan, Zhuhai, China.",Zhuhai Orbita Control Systems,Firm,"CHINA, PEOPLE'S REPUBLIC OF",87 FR 51877,24/8/2022,2022,For all items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"Orbita Tech Park, No.1, Baisha Road, Tangjia Dongan, Zhuhai, China.","['Zhuhai Orbita Control Engineering', 'Zhuhai Orbita Aerospace Science and Technology', 'Orbita.']",NaN
1462,b104e5b1d9f1d64d6c5cae73dde6cb0426592e0cc42839576643c083,"Zixis Limited, 501-503 Castle Peak Road, Unit B090, International Industrial Building, Kowloon, Hong Kong; and Unit D, 16/F One Capital Place, 18 Luard Rd, Wan Chai, Hong Kong and Unit A22, Block A, 10/F, Prince Industrial Building, 706 Prince Edward Road East, San Po Kong, Kowloon, Hong Kong.",Zixis Limited,Firm,"CHINA, PEOPLE'S REPUBLIC OF",88 FR 70353,11/10/2023,2023,For all items subject to the EAR. (See section 744.11 of the EAR),Policy of denial,"501-503 Castle Peak Road, Unit B090, International Industrial Building, Kowloon, Hong Kong; and Unit D, 16/F One Capital Place, 18 Luard Rd, Wan Chai, Hong Kong and Unit A22, Block A, 10/F, Prince Industrial Building, 706 Prince Edward Road East, San Po Kong, Kowloon, Hong Kong.",NaN,NaN
1463,f29ec1f034a34e078fb95231cfb0d3b0ef3b16201c5327242a4d375f,"ZM International Company Ltd., 4/F Enterprise Bldg 228-238, Queen's Road Central, Hong Kong; and Room C, 22/F, 235 Wing Lok Street, Trade Centre, Sheung Wan, N.T., Hong Kong.",ZM International Company Ltd.,Firm,"CHINA, PEOPLE'S REPUBLIC OF",83 FR 44824,4/9/2018,2018,For all items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"4/F Enterprise Bldg 228-238, Queen's Road Central, Hong Kong; and Room C, 22/F, 235 Wing Lok Street, Trade Centre, Sheung Wan, N.T., Hong Kong.",NaN,NaN
1464,f29ec1f034a34e078fb95231cfb0d3b0ef3b16201c5327242a4d375f,"ZM International Company Ltd., 4/F Enterprise Bldg 228-238, Queen's Road Central, Hong Kong; and Room C, 22/F, 235 Wing Lok Street, Trade Centre, Sheung Wan, N.T., Hong Kong.",ZM International Company Ltd.,Firm,"CHINA, PEOPLE'S REPUBLIC OF",84 FR 40241,14/8/2019,2019,For all items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"4/F Enterprise Bldg 228-238, Queen's Road Central, Hong Kong; and Room C, 22/F, 235 Wing Lok Street, Trade Centre, Sheung Wan, N.T., Hong Kong.",NaN,NaN
1465,f29ec1f034a34e078fb95231cfb0d3b0ef3b16201c5327242a4d375f,"ZM International Company Ltd., 4/F Enterprise Bldg 228-238, Queen's Road Central, Hong Kong; and Room C, 22/F, 235 Wing Lok Street, Trade Centre, Sheung Wan, N.T., Hong Kong.",ZM International Company Ltd.,Firm,"CHINA, PEOPLE'S REPUBLIC OF",85 FR 83769,23/12/2020,2020,For all items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"4/F Enterprise Bldg 228-238, Queen's Road Central, Hong Kong; and Room C, 22/F, 235 Wing Lok Street, Trade Centre, Sheung Wan, N.T., Hong Kong.",NaN,NaN
1466,,"Zone Chips Electronics Hong Kong Co.Limited, , a.k.a., the following two aliases:
-BomChips; and
-SQXY Technology (Shenzhen) Co.

 Room 2811/Building Shijihui, Shennan Avenue 3018, Futian District, Shenzhen, China; and Unit 2 D6, 2nd Floor, Mai Wah Industrial Building, Nos. 1/7, Wah Sing Street, Kwai Chung, New Territories, Hong Kong; and 22 Huafu Road, Hangdu Building E, Futian District, Shenzhen, Guangdong, 518000 China; and Metropolitan Heights at Century Place, Room 3417, Shenzhen, Guangdong, 518000, China.",Zone Chips Electronics Hong Kong Co.Limited,Firm,"CHINA, PEOPLE'S REPUBLIC OF",88 FR 70353,11/10/2023,2023,For all items subject to the EAR. (See section 744.11 of the EAR),Policy of denial,"Room 2811/Building Shijihui, Shennan Avenue 3018, Futian District, Shenzhen, China; and Unit 2 D6, 2nd Floor, Mai Wah Industrial Building, Nos. 1/7, Wah Sing Street, Kwai Chung, New Territories, Hong Kong; and 22 Huafu Road, Hangdu Building E, Futian District, Shenzhen, Guangdong, 518000 China; and Metropolitan Heights at Century Place, Room 3417, Shenzhen, Guangdong, 518000, China.","['BomChips', 'SQXY Technology (Shenzhen) Co.']",NaN
1467,670e6a676acec9ec736c1388c50a65a0cc2d4ddb0ee6afbfc6e4c0e6,"Huawei Technologies Costa Rica SA, , a.k.a., the following one alias:
-Huawei Technologies Costa Rica Sociedad Anonima.

 S.J, Sabana Norte, Detras De Burger King, Edif Gru, Po Nueva, San Jose, Costa Rica.",Huawei Technologies Costa Rica SA,Firm,COSTA RICA,84 FR 43495,21/8/2019,2019,"For all items subject to the EAR, see sectionsection 734.9(e)
1 and 744.11 of the EAR
2",Presumption of denial,"S.J, Sabana Norte, Detras De Burger King, Edif Gru, Po Nueva, San Jose, Costa Rica.",['Huawei Technologies Costa Rica Sociedad Anonima.'],NaN
1468,670e6a676acec9ec736c1388c50a65a0cc2d4ddb0ee6afbfc6e4c0e6,"Huawei Technologies Costa Rica SA, , a.k.a., the following one alias:
-Huawei Technologies Costa Rica Sociedad Anonima.

 S.J, Sabana Norte, Detras De Burger King, Edif Gru, Po Nueva, San Jose, Costa Rica.",Huawei Technologies Costa Rica SA,Firm,COSTA RICA,85 FR 29853,19/5/2020,2020,"For all items subject to the EAR, see sectionsection 734.9(e)
1 and 744.11 of the EAR
2",Presumption of denial,"S.J, Sabana Norte, Detras De Burger King, Edif Gru, Po Nueva, San Jose, Costa Rica.",['Huawei Technologies Costa Rica Sociedad Anonima.'],NaN
1469,670e6a676acec9ec736c1388c50a65a0cc2d4ddb0ee6afbfc6e4c0e6,"Huawei Technologies Costa Rica SA, , a.k.a., the following one alias:
-Huawei Technologies Costa Rica Sociedad Anonima.

 S.J, Sabana Norte, Detras De Burger King, Edif Gru, Po Nueva, San Jose, Costa Rica.",Huawei Technologies Costa Rica SA,Firm,COSTA RICA,85 FR 36720,18/6/2020,2020,"For all items subject to the EAR, see sectionsection 734.9(e)
1 and 744.11 of the EAR
2",Presumption of denial,"S.J, Sabana Norte, Detras De Burger King, Edif Gru, Po Nueva, San Jose, Costa Rica.",['Huawei Technologies Costa Rica Sociedad Anonima.'],NaN
1470,670e6a676acec9ec736c1388c50a65a0cc2d4ddb0ee6afbfc6e4c0e6,"Huawei Technologies Costa Rica SA, , a.k.a., the following one alias:
-Huawei Technologies Costa Rica Sociedad Anonima.

 S.J, Sabana Norte, Detras De Burger King, Edif Gru, Po Nueva, San Jose, Costa Rica.",Huawei Technologies Costa Rica SA,Firm,COSTA RICA,85 FR 51603,20/8/2020,2020,"For all items subject to the EAR, see sectionsection 734.9(e)
1 and 744.11 of the EAR
2",Presumption of denial,"S.J, Sabana Norte, Detras De Burger King, Edif Gru, Po Nueva, San Jose, Costa Rica.",['Huawei Technologies Costa Rica Sociedad Anonima.'],NaN
1471,670e6a676acec9ec736c1388c50a65a0cc2d4ddb0ee6afbfc6e4c0e6,"Huawei Technologies Costa Rica SA, , a.k.a., the following one alias:
-Huawei Technologies Costa Rica Sociedad Anonima.

 S.J, Sabana Norte, Detras De Burger King, Edif Gru, Po Nueva, San Jose, Costa Rica.",Huawei Technologies Costa Rica SA,Firm,COSTA RICA,87 FR 6026,3/2/2022,2022,"For all items subject to the EAR, see sectionsection 734.9(e)
1 and 744.11 of the EAR
2",Presumption of denial,"S.J, Sabana Norte, Detras De Burger King, Edif Gru, Po Nueva, San Jose, Costa Rica.",['Huawei Technologies Costa Rica Sociedad Anonima.'],NaN
1472,670e6a676acec9ec736c1388c50a65a0cc2d4ddb0ee6afbfc6e4c0e6,"Huawei Technologies Costa Rica SA, , a.k.a., the following one alias:
-Huawei Technologies Costa Rica Sociedad Anonima.

 S.J, Sabana Norte, Detras De Burger King, Edif Gru, Po Nueva, San Jose, Costa Rica.",Huawei Technologies Costa Rica SA,Firm,COSTA RICA,87 FR 55250,9/9/2022,2022,"For all items subject to the EAR, see sectionsection 734.9(e)
1 and 744.11 of the EAR
2",Presumption of denial,"S.J, Sabana Norte, Detras De Burger King, Edif Gru, Po Nueva, San Jose, Costa Rica.",['Huawei Technologies Costa Rica Sociedad Anonima.'],NaN
1473,ec62ee0eb09803dc2b8fa8ab76d87d61cb4d56f2f1bd71d66f1a947d,"Novax Group S.A., Centro Corporative Lindora, Oficina Nro. 2-10, Pozos de Santa Ana, San Jose, 10903, Costa Rica. ",Novax Group S.A.,Firm,COSTA RICA,88 FR 80957,21/11/2023,2023,For all items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"Centro Corporative Lindora, Oficina Nro. 2-10, Pozos de Santa Ana, San Jose, 10903, Costa Rica.",NaN,NaN
1474,,"Aktsionernoe Obschestvo 'Yaltinskaya Kinodstudiya,' , a.k.a., the following eight aliases:
-CJSC Yalta-Film;
-Film Studio Yalta-Film;
-Joint Stock Company Yalta Film Studio;
-JSC Yalta Film Studio;
-Kinostudiya Yalta-Film;
-Oao Yaltinskaya Kinostudiya;
-Yalta Film Studio; and
-Yalta Film Studios

 Ulitsa Mukhina, Building 3, Yalta, Crimea 298063, Ukraine; and Sevastopolskaya 4, Yalta, Crimea, Ukraine.","Aktsionernoe Obschestvo 'Yaltinskaya Kinodstudiya,'",Firm,CRIMEA REGION OF UKRAINE,80 FR 80646,28/12/2015,2015,For all items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"Ulitsa Mukhina, Building 3, Yalta, Crimea 298063, Ukraine; and Sevastopolskaya 4, Yalta, Crimea, Ukraine.","['CJSC Yalta-Film', 'Film Studio Yalta-Film', 'Joint Stock Company Yalta Film Studio', 'JSC Yalta Film Studio', 'Kinostudiya Yalta-Film', 'Oao Yaltinskaya Kinostudiya', 'Yalta Film Studio', 'Yalta Film Studios']",NaN
1475,a272ef92afd79c833b60d765bc75e914958bf8e0978718e92b5ff21f,"Chernomorneftegaz,, a.k.a., the following two aliases:
-Chornomornaftogaz, and
-NJSC Chornomornaftogaz.

 Kirova/per. Sovnarkomovskaya, 52/1, Simferopol, Crimea, 95000, Ukraine. (See Ukraine).",Chernomorneftegaz,Firm,CRIMEA REGION OF UKRAINE,79 FR 21396,16/4/2014,2014,For all items subject to the EAR (See section 744.11 of the EAR),Presumption of denial,"Kirova/per. Sovnarkomovskaya, 52/1, Simferopol, Crimea, 95000, Ukraine. (See Ukraine).","['Chornomornaftogaz, and', 'NJSC Chornomornaftogaz.']",NaN
1476,896be168a3259b1582e21e9dacc125074d129aa5c9234e2df13d5996,"Crimean Enterprise Azov Distillery Plant, , a.k.a., the following five aliases:
-Azovsky Likerogorilchany Zavod, Krymske Respublikanske Pidpryemstvo;
-Azovsky Likerovo-Dochny Zavod;
-Crimean Republican Enterprise Azov Distillery;
-Crimean Republican Enterprise Azovsky Likerovodochny Zavod; and
-Krymske Respublikanske Pidpryemstvo Azovsky Likerogorilchany Zavod

 Bud. 40 vul. Zaliznychna, Smt Azovske, Dzhankoisky R-N, Crimea 96178, Ukraine; and 40 Railway St., Azov, Dzhankoy District 96178, Ukraine; and 40 Zeleznodorozhnaya str., Azov, Jankoysky District 96178, Ukraine.",Crimean Enterprise Azov Distillery Plant,Government,CRIMEA REGION OF UKRAINE,80 FR 80646,28/12/2015,2015,For all items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"Bud. 40 vul. Zaliznychna, Smt Azovske, Dzhankoisky R-N, Crimea 96178, Ukraine; and 40 Railway St., Azov, Dzhankoy District 96178, Ukraine; and 40 Zeleznodorozhnaya str., Azov, Jankoysky District 96178, Ukraine.","['Azovsky Likerogorilchany Zavod, Krymske Respublikanske Pidpryemstvo', 'Azovsky Likerovo-Dochny Zavod', 'Crimean Republican Enterprise Azov Distillery', 'Crimean Republican Enterprise Azovsky Likerovodochny Zavod', 'Krymske Respublikanske Pidpryemstvo Azovsky Likerogorilchany Zavod']",NaN
1477,32f9d24cdf2b8a3de7cfacc952d656953dba4de9d75fb9538826da7d,"Crimean Ports, , a.k.a., the following three aliases:
-State Unitary Enterprise of the Republic of Crimea 'Crimean Ports';
-Sue RC 'KMP'; and
-Sue RK 'Crimean Ports'

 28 Kirov Street, Kerch, Crimea Region of Ukraine 98312.",Crimean Ports,Government,CRIMEA REGION OF UKRAINE,81 FR 94968,27/12/2016,2016,For all items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"28 Kirov Street, Kerch, Crimea Region of Ukraine 98312.","[""State Unitary Enterprise of the Republic of Crimea 'Crimean Ports'"", ""Sue RC 'KMP'"", ""Sue RK 'Crimean Ports'""]",NaN
1478,5c93df729edf3126a8662e3a98d03f7f32ade0c7d3507e3cf5c9684c,"Crimean Railway, , a.k.a., the following three aliases:
-Federal State Unitary Enterprise 'Crimean Railway';
-Krymzhd; and
-The Railways of Crimea

 34 Pavlenko Street, Simferopol, Crimea Region of Ukraine 95006.",Crimean Railway,Government,CRIMEA REGION OF UKRAINE,81 FR 94968,27/12/2016,2016,For all items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"34 Pavlenko Street, Simferopol, Crimea Region of Ukraine 95006.","[""Federal State Unitary Enterprise 'Crimean Railway'"", 'Krymzhd', 'The Railways of Crimea']",NaN
1479,,"FAU 'Glavgosekspertiza Rossii', , a.k.a., the following three aliases:
-Federal Autonomous Institution 'Main Directorate of State Examination';
-General Board of State Expert Review; and
-Glavgosekspertiza. 13 Demidova Street, Sevastopol, Crimea, Ukraine; and 10 Vokzalnaya Street, Sevastopol, Crimea, Ukraine ",FAU 'Glavgosekspertiza Rossii',Government,CRIMEA REGION OF UKRAINE,81 FR 61601,7/9/2016,2016,For all items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"Sevastopol, Crimea, Ukraine; and 10 Vokzalnaya Street, Sevastopol, Crimea, Ukraine","[""Federal Autonomous Institution 'Main Directorate of State Examination'"", 'General Board of State Expert Review', 'Glavgosekspertiza. 13 Demidova Street']",NaN
1480,,"Federal SUE Shipyard 'Morye', , a.k.a., the following four aliases:
-Federal State Unitary Enterprise SZ Morye;
-FSUE SZ 'Morye';
-Morye Shipyard; and
-More Shipyard. 1 Desantnikov Street, Feodosia, Crimea 98176, Ukraine",Federal SUE Shipyard 'Morye',Government,CRIMEA REGION OF UKRAINE,81 FR 61601,7/9/2016,2016,For all items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"Feodosia, Crimea 98176, Ukraine","['Federal State Unitary Enterprise SZ Morye', ""FSUE SZ 'Morye'"", 'Morye Shipyard', 'More Shipyard. 1 Desantnikov Street']",NaN
1481,dc73fd2505209dfed1f4087268165fb3f43296960f18a52c842365f6,"Feodosiya Enterprise, , a.k.a., the following four aliases:
-Feodosia Oil Products Supply Co.; and
-Feodosiya Enterprise on Providing Oil Products; and
-Feodosiyske Company for the Oil; and
-Theodosiya Oil Terminal.

 Feodosiya, Geologicheskaya str. 2, Crimea 98107, Ukraine; and
 Feodosia, Str. Geological 2, Crimea 98107, Ukraine ",Feodosiya Enterprise,Firm,CRIMEA REGION OF UKRAINE,79 FR 42455,22/7/2014,2014,For all items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"Feodosiya, Geologicheskaya str. 2, Crimea 98107, Ukraine; and
 Feodosia, Str. Geological 2, Crimea 98107, Ukraine","['Feodosia Oil Products Supply Co.', 'Feodosiya Enterprise on Providing Oil Products', 'Feodosiyske Company for the Oil', 'Theodosiya Oil Terminal.']",NaN
1482,dc73fd2505209dfed1f4087268165fb3f43296960f18a52c842365f6,"Feodosiya Enterprise, , a.k.a., the following four aliases:
-Feodosia Oil Products Supply Co.; and
-Feodosiya Enterprise on Providing Oil Products; and
-Feodosiyske Company for the Oil; and
-Theodosiya Oil Terminal.

 Feodosiya, Geologicheskaya str. 2, Crimea 98107, Ukraine; and
 Feodosia, Str. Geological 2, Crimea 98107, Ukraine ",Feodosiya Enterprise,Firm,CRIMEA REGION OF UKRAINE,79 FR 42455,22/7/2014,2014,For all items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"Feodosiya, Geologicheskaya str. 2, Crimea 98107, Ukraine; and
 Feodosia, Str. Geological 2, Crimea 98107, Ukraine","['Feodosia Oil Products Supply Co.', 'Feodosiya Enterprise on Providing Oil Products', 'Feodosiyske Company for the Oil', 'Theodosiya Oil Terminal.']",NaN
1483,dc73fd2505209dfed1f4087268165fb3f43296960f18a52c842365f6,"Feodosiya Enterprise, , a.k.a., the following four aliases:
-Feodosia Oil Products Supply Co.; and
-Feodosiya Enterprise on Providing Oil Products; and
-Feodosiyske Company for the Oil; and
-Theodosiya Oil Terminal.

 Feodosiya, Geologicheskaya str. 2, Crimea 98107, Ukraine; and
 Feodosia, Str. Geological 2, Crimea 98107, Ukraine ",Feodosiya Enterprise,Firm,UKRAINE,79 FR 42455,22/7/2014,2014,For all items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"Feodosiya, Geologicheskaya str. 2, Crimea 98107, Ukraine; and
 Feodosia, Str. Geological 2, Crimea 98107, Ukraine","['Feodosia Oil Products Supply Co.', 'Feodosiya Enterprise on Providing Oil Products', 'Feodosiyske Company for the Oil', 'Theodosiya Oil Terminal.']",NaN
1484,dc73fd2505209dfed1f4087268165fb3f43296960f18a52c842365f6,"Feodosiya Enterprise, , a.k.a., the following four aliases:
-Feodosia Oil Products Supply Co.; and
-Feodosiya Enterprise on Providing Oil Products; and
-Feodosiyske Company for the Oil; and
-Theodosiya Oil Terminal.

 Feodosiya, Geologicheskaya str. 2, Crimea 98107, Ukraine; and
 Feodosia, Str. Geological 2, Crimea 98107, Ukraine ",Feodosiya Enterprise,Firm,UKRAINE,79 FR 42455,22/7/2014,2014,For all items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"Feodosiya, Geologicheskaya str. 2, Crimea 98107, Ukraine; and
 Feodosia, Str. Geological 2, Crimea 98107, Ukraine","['Feodosia Oil Products Supply Co.', 'Feodosiya Enterprise on Providing Oil Products', 'Feodosiyske Company for the Oil', 'Theodosiya Oil Terminal.']",NaN
1485,,"KPSK OOO, , a.k.a., the following two aliases:
-Obshchestvo S Ogranichennoi Otvetstvennostyu 'Krymskaya Pervaya Strakhovaya Kompaniya'; and
-OOO 'Krymskaya Pervaya Strakhovaya Kompaniya'

 29 ul. Karla Marksa, Simferopol, Crimea 295006, Ukraine",KPSK OOO,Firm,CRIMEA REGION OF UKRAINE,82 FR 28408,22/6/2017,2017,For all items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"29 ul. Karla Marksa, Simferopol, Crimea 295006, Ukraine","[""Obshchestvo S Ogranichennoi Otvetstvennostyu 'Krymskaya Pervaya Strakhovaya Kompaniya'"", ""OOO 'Krymskaya Pervaya Strakhovaya Kompaniya'""]",NaN
1486,,"OAO 'Uranis-Radiosistemy', , a.k.a., the following three aliases:
-OJSC 'Uranis Radio Systems';
-OJSC Uranis-Radiosistemy; and
-Uranis-Radiosistemy OAO. 33 G, Vakulenchuk Street, Sevastopol, Crimea 99053, Ukraine.",OAO 'Uranis-Radiosistemy',Firm,CRIMEA REGION OF UKRAINE,81 FR 61601,7/9/2016,2016,For all items subject to the EAR. (See section 744.11 of the EAR),Presumption of denial,"Vakulenchuk Street, Sevastopol, Crimea 99053, Ukraine.","[""OJSC 'Uranis Radio Systems'"", 'OJSC Uranis-Radiosistemy', 'Uranis-Radiosistemy OAO. 33 G']",NaN
